N,Site Number,Site Location,Cluster Name,Site Acronym,Date,Month,Sample type,TN,TDN,TP,DP,NO3-N,NH4-N ppm,DON,nutrients comments,Year,5-year
10712,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,9/25/2018,9/25/2018,,,0.501,,,,,,2018,,2016-20
10762,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,10/22/2018,10/22/2018,,,0.667,,,,,,2018,,2016-20
10812,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10862,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10912,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,1/22/2019,1/22/2019,,,,,,,,,2019,,2016-20
10962,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,2/25/2019,2/25/2019,,,0.234,,,,,,2019,,2016-20
11012,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,3/25/2019,3/25/2019,,,,,,,,,2019,,2016-20
11062,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,4/22/2019,4/22/2019,,,1.937,,,,,,2019,,2016-20
11112,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,5/7/2019,5/7/2019,,,0.451,,,,,,2019,,2016-20
11162,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,6/13/2019,6/13/2019,,,0.432,,,,,,2019,,2016-20
11212,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,7/22/2019,7/22/2019,,,,,,,,,2019,,2016-20
11262,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,8/19/2019,8/19/2019,,,0.466,,,,,,2019,,2016-20
11312,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,9/24/2019,9/24/2019,,,0.66,,,,,,2019,,2016-20
11362,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,10/21/2019,10/21/2019,,,0.59,,,,,,,,2016-20
11412,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,11/25/2019,11/25/2019,,,,,,,,,,,2016-20
11462,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,12/18/2019,12/18/2019,,,0.43,,,,,,,,2016-20
11512,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,1/1/2020,1/1/2020,,,0.304,,,,,,2020,,2016-20
11562,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,2/1/2020,2/1/2020,,,0.43,,,,,,2020,,2016-20
11612,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,5/1/2020,5/1/2020,,,0.997,,,,,,2020,,2016-20
11662,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,6/1/2020,6/1/2020,,,0.431,,,,,,2020,,2016-20
11712,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,7/1/2020,7/1/2020,,,0.349,,,,,,2020,,2016-20
11762,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11812,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,9/1/2020,9/1/2020,,,0.438,,,,,,2020,,2016-20
11862,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,10/1/2020,10/1/2020,,,0.287,,,,,,2020,,2016-20
11912,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,11/1/2020,11/1/2020,,,1.739,,,,,,2020,,2016-20
11962,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,1/1/2021,1/1/2021,,,0.332,,,,,,2021,,
12012,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,2/1/2021,2/1/2021,,,0.603,,,,,,2021,,
12062,SOCA,South Canal below CAP Cross-conect,srp,South canal below CAP,,,,,,,,,,,,,
9329,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9379,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9429,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9479,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9529,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9579,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9629,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9679,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9729,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9779,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9829,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,4/3/2017,4/3/2017,,,0.338,,,,,,2017,,2016-20
9879,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,5/1/2017,5/1/2017,,,,,,,,,2017,,2016-20
9929,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,6/5/2017,6/5/2017,,,,,,,,,2017,,2016-20
9979,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,7/3/2017,7/3/2017,,,0.194,,,,,,2017,,2016-20
10029,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,8/7/2017,8/7/2017,,,,,,,,,2017,,2016-20
10079,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,9/4/2017,9/4/2017,,,,,,,,,2017,,2016-20
10129,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,10/2/2017,10/2/2017,,,0.399,,,,,,2017,,2016-20
10179,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,11/6/2017,11/6/2017,,,,,,,,,2017,,2016-20
10229,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,12/4/2017,12/4/2017,,,0.057,,,,,,2017,,2016-20
10279,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10329,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10379,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,3/5/2018,3/5/2018,,,,,,,,,2018,,2016-20
10429,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,4/2/2018,4/2/2018,,,,,,,,,2018,,2016-20
10479,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,5/7/2018,5/7/2018,,,0.14,,,,,,2018,,2016-20
10529,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,6/4/2018,6/4/2018,,,,,,,,,2018,,2016-20
10579,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,7/10/2018,7/10/2018,,,0.227,,,,,,2018,,2016-20
10629,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,8/21/2018,8/21/2018,,,0.708,,,,,,2018,,2016-20
10679,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,9/25/2018,9/25/2018,,,,,,,,,2018,,2016-20
10729,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,10/22/2018,10/22/2018,,,,,,,,,2018,,2016-20
10779,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10829,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10879,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,1/22/2019,1/22/2019,,,,,,,,,2019,,2016-20
10929,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,2/25/2019,2/25/2019,,,,,,,,,2019,,2016-20
10979,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,3/25/2019,3/25/2019,,,,,,,,,2019,,2016-20
11029,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,4/22/2019,4/22/2019,,,,,,,,,2019,,2016-20
11079,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,5/7/2019,5/7/2019,,,,,,,,,2019,,2016-20
11129,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,6/13/2019,6/13/2019,,,0.197,,,,,,2019,,2016-20
11179,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,7/22/2019,7/22/2019,,,,,,,,,2019,,2016-20
11229,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,8/19/2019,8/19/2019,,,,,,,,,2019,,2016-20
11279,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,9/24/2019,9/24/2019,,,0.223,,,,,,2019,,2016-20
11329,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,10/21/2019,10/21/2019,,,,,,,,,,,2016-20
11379,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,11/25/2019,11/25/2019,,,,,,,,,,,2016-20
11429,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11479,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11529,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,2/1/2020,2/1/2020,,,,,,,,,2020,,2016-20
11579,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11629,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11679,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11729,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11779,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11829,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11879,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11929,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,1/1/2021,1/1/2021,,,,,,,,,2021,,
11979,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,2/1/2021,2/1/2021,,,,,,,,,2021,,
12029,SRNR,Salt River Near Roosevelt Inlet,salt,SRNR,,,,,,,,,,,,,
9330,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9348,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9380,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9398,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9430,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9448,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9480,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9498,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9530,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9548,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9580,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9598,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9630,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9648,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9680,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9698,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9730,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9748,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9780,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9798,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9830,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/3/2017,4/3/2017,,,0.554,,,,,,2017,,2016-20
9848,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/3/2017,4/3/2017,,,0.554,,,,,,2017,,2016-20
9880,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/1/2017,5/1/2017,,,0.492,,,,,,2017,,2016-20
9898,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/1/2017,5/1/2017,,,0.492,,,,,,2017,,2016-20
9930,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/5/2017,6/5/2017,,,0.452,,,,,,2017,,2016-20
9948,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/5/2017,6/5/2017,,,0.452,,,,,,2017,,2016-20
9980,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/3/2017,7/3/2017,,,0.194,,,,,,2017,,2016-20
9998,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/3/2017,7/3/2017,,,0.194,,,,,,2017,,2016-20
10030,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/7/2017,8/7/2017,,,0.359,,,,,,2017,,2016-20
10048,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/7/2017,8/7/2017,,,0.359,,,,,,2017,,2016-20
10080,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/4/2017,9/4/2017,,,0.318,,,,,,2017,,2016-20
10098,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/4/2017,9/4/2017,,,0.318,,,,,,2017,,2016-20
10130,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/2/2017,10/2/2017,,,0.39,,,,,,2017,,2016-20
10148,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/2/2017,10/2/2017,,,0.39,,,,,,2017,,2016-20
10180,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/6/2017,11/6/2017,,,0.502,,,,,,2017,,2016-20
10198,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/6/2017,11/6/2017,,,0.502,,,,,,2017,,2016-20
10230,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/4/2017,12/4/2017,,,0.378,,,,,,2017,,2016-20
10248,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/4/2017,12/4/2017,,,0.378,,,,,,2017,,2016-20
10280,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/8/2018,1/8/2018,,,0.432,,,,,,2018,,2016-20
10298,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/8/2018,1/8/2018,,,0.432,,,,,,2018,,2016-20
10330,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10348,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10380,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/5/2018,3/5/2018,,,4.604,,,,,,2018,,2016-20
10398,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/5/2018,3/5/2018,,,4.604,,,,,,2018,,2016-20
10430,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/2/2018,4/2/2018,,,4.927,,,,,,2018,,2016-20
10448,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/2/2018,4/2/2018,,,4.927,,,,,,2018,,2016-20
10480,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/7/2018,5/7/2018,,,0.454,,,,,,2018,,2016-20
10498,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/7/2018,5/7/2018,,,0.454,,,,,,2018,,2016-20
10530,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/4/2018,6/4/2018,,,0.538,,,,,,2018,,2016-20
10548,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/4/2018,6/4/2018,,,0.538,,,,,,2018,,2016-20
10580,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/10/2018,7/10/2018,,,0.376,,,,,,2018,,2016-20
10598,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/10/2018,7/10/2018,,,0.376,,,,,,2018,,2016-20
10630,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/21/2018,8/21/2018,,,0.322,,,,,,2018,,2016-20
10648,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/21/2018,8/21/2018,,,0.322,,,,,,2018,,2016-20
10680,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/25/2018,9/25/2018,,,0.317,,,,,,2018,,2016-20
10698,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/25/2018,9/25/2018,,,0.317,,,,,,2018,,2016-20
10730,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/22/2018,10/22/2018,,,,,,,,,2018,,2016-20
10748,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/22/2018,10/22/2018,,,,,,,,,2018,,2016-20
10780,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/26/2018,11/26/2018,,,0.187,,,,,,2018,,2016-20
10798,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/26/2018,11/26/2018,,,0.187,,,,,,2018,,2016-20
10830,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10848,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10880,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/22/2019,1/22/2019,,,0.344,,,,,,2019,,2016-20
10898,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/22/2019,1/22/2019,,,0.344,,,,,,2019,,2016-20
10930,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/25/2019,2/25/2019,,,0.52,,,,,,2019,,2016-20
10948,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/25/2019,2/25/2019,,,0.52,,,,,,2019,,2016-20
10980,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/25/2019,3/25/2019,,,0.344,,,,,,2019,,2016-20
10998,UH IN,Union Hills Inlet,cap,Union Hills Inlet,3/25/2019,3/25/2019,,,0.344,,,,,,2019,,2016-20
11030,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/22/2019,4/22/2019,,,1.904,,,,,,2019,,2016-20
11048,UH IN,Union Hills Inlet,cap,Union Hills Inlet,4/22/2019,4/22/2019,,,1.904,,,,,,2019,,2016-20
11080,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/7/2019,5/7/2019,,,0.518,,,,,,2019,,2016-20
11098,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/7/2019,5/7/2019,,,0.518,,,,,,2019,,2016-20
11130,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/13/2019,6/13/2019,,,0.379,,,,,,2019,,2016-20
11148,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/13/2019,6/13/2019,,,0.379,,,,,,2019,,2016-20
11180,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/22/2019,7/22/2019,,,0.389,,,,,,2019,,2016-20
11198,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/22/2019,7/22/2019,,,0.389,,,,,,2019,,2016-20
11230,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/19/2019,8/19/2019,,,0.355,,,,,,2019,,2016-20
11248,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/19/2019,8/19/2019,,,0.355,,,,,,2019,,2016-20
11280,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/24/2019,9/24/2019,,,,,,,,,2019,,2016-20
11298,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/24/2019,9/24/2019,,,,,,,,,2019,,2016-20
11330,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/21/2019,10/21/2019,,,,,,,,,,,2016-20
11348,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/21/2019,10/21/2019,,,,,,,,,,,2016-20
11380,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/25/2019,11/25/2019,,,0.518,,,,,,,,2016-20
11398,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/25/2019,11/25/2019,,,,,,,,,,,2016-20
11430,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11448,UH IN,Union Hills Inlet,cap,Union Hills Inlet,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11480,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11498,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11530,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/1/2020,2/1/2020,,,,,,,,,2020,,2016-20
11548,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/1/2020,2/1/2020,,,,,,,,,2020,,2016-20
11580,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11598,UH IN,Union Hills Inlet,cap,Union Hills Inlet,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11630,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11648,UH IN,Union Hills Inlet,cap,Union Hills Inlet,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11680,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11698,UH IN,Union Hills Inlet,cap,Union Hills Inlet,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11730,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11748,UH IN,Union Hills Inlet,cap,Union Hills Inlet,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11780,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11798,UH IN,Union Hills Inlet,cap,Union Hills Inlet,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11830,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11848,UH IN,Union Hills Inlet,cap,Union Hills Inlet,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11880,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11898,UH IN,Union Hills Inlet,cap,Union Hills Inlet,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11930,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/1/2021,1/1/2021,,,,,,,,,2021,,
11948,UH IN,Union Hills Inlet,cap,Union Hills Inlet,1/1/2021,1/1/2021,,,,,,,,,2021,,
11980,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/1/2021,2/1/2021,,,,,,,,,2021,,
11998,UH IN,Union Hills Inlet,cap,Union Hills Inlet,2/1/2021,2/1/2021,,,,,,,,,2021,,
12030,UH IN,Union Hills Inlet,cap,Union Hills Inlet,,,,,,,,,,,,,
12048,UH IN,Union Hills Inlet,cap,Union Hills Inlet,,,,,,,,,,,,,
9331,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9381,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9431,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9481,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9531,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9581,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9631,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9681,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9731,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9781,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9831,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,4/3/2017,4/3/2017,,,0.51,,,,,,2017,,2016-20
9881,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,5/1/2017,5/1/2017,,,0.453,,,,,,2017,,2016-20
9931,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,6/5/2017,6/5/2017,,,0.409,,,,,,2017,,2016-20
9981,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,7/3/2017,7/3/2017,,,0.196,,,,,,2017,,2016-20
10031,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,8/7/2017,8/7/2017,,,0.298,,,,,,2017,,2016-20
10081,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,9/4/2017,9/4/2017,,,0.266,,,,,,2017,,2016-20
10131,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,10/2/2017,10/2/2017,,,0.337,,,,,,2017,,2016-20
10181,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,11/6/2017,11/6/2017,,,0.442,,,,,,2017,,2016-20
10231,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,12/4/2017,12/4/2017,,,0.325,,,,,,2017,,2016-20
10281,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,1/8/2018,1/8/2018,,,0.352,,,,,,2018,,2016-20
10331,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10381,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,3/5/2018,3/5/2018,,,4.11,,,,,,2018,,2016-20
10431,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,4/2/2018,4/2/2018,,,9.298,,,,,,2018,,2016-20
10481,UH OUT,Union Hills Treated Water,cap,Union Hills Outlet,5/7/2018,5/7/2018,,,0.392,,,,,,2018,,2016-20
